episode,reward_total,reward_leader,reward_follower,timesteps,wall_time
643,987.08,989.96,-2.88,33,1068.9
644,-506.89,-506.30,-0.58,8,1069.1
645,939.35,944.93,-5.57,84,1071.5
646,990.67,992.50,-1.83,21,1072.1
647,985.31,987.74,-2.43,36,1073.1
648,991.39,992.86,-1.47,27,1073.8
649,988.66,991.07,-2.41,27,1074.6
650,991.44,992.77,-1.34,26,1075.4
651,-506.74,-505.81,-0.93,6,1075.5
652,982.63,988.93,-6.31,25,1076.3
653,987.92,990.27,-2.36,31,1077.2
654,-508.99,-507.11,-1.88,12,1077.5
655,985.15,988.35,-3.20,38,1078.6
656,981.32,984.16,-2.84,36,1079.7
657,989.53,991.45,-1.92,32,1080.6
658,986.36,989.00,-2.64,38,1081.7
659,991.07,992.21,-1.14,29,1082.6
660,-516.35,-513.74,-2.61,20,1083.2
661,993.79,994.65,-0.85,26,1084.0
662,987.19,989.49,-2.30,30,1084.8
663,988.83,991.34,-2.51,28,1085.7
664,-506.03,-505.51,-0.52,6,1085.9
665,989.08,990.99,-1.91,31,1086.8
666,-507.80,-506.64,-1.16,7,1087.1
667,-510.50,-508.94,-1.55,18,1087.6
668,993.11,994.71,-1.60,21,1088.3
669,988.71,989.57,-0.86,24,1089.0
670,983.18,987.51,-4.33,32,1089.9
671,981.37,987.54,-6.18,28,1090.7
672,984.81,986.35,-1.54,43,1091.9
673,976.80,980.00,-3.20,31,1092.8
674,991.80,993.61,-1.81,23,1093.5
675,993.53,994.39,-0.87,27,1094.3
676,988.25,989.83,-1.59,39,1095.5
677,-505.19,-504.45,-0.73,7,1095.7
678,992.80,994.63,-1.82,19,1096.3
679,988.86,991.60,-2.74,27,1097.1
680,-507.14,-506.27,-0.87,7,1097.3
681,987.06,989.94,-2.88,30,1098.2
682,991.31,993.22,-1.91,23,1098.8
683,989.02,991.27,-2.25,29,1099.7
684,992.32,994.07,-1.75,21,1100.3
685,966.39,970.39,-4.00,49,1101.9
686,991.35,993.30,-1.95,23,1102.5
687,992.02,992.71,-0.69,33,1103.5
688,979.34,982.21,-2.87,28,1104.3
689,973.74,978.50,-4.77,38,1105.4
690,993.60,994.42,-0.82,23,1106.0
691,-527.09,-524.99,-2.10,30,1106.9
692,985.09,987.30,-2.21,26,1107.6
693,988.31,989.42,-1.11,24,1108.4
694,987.05,988.69,-1.64,36,1109.4
695,985.43,987.98,-2.55,27,1110.3
696,988.05,991.19,-3.14,26,1111.0
697,988.78,991.03,-2.24,32,1112.0
698,995.21,996.11,-0.90,18,1112.5
699,986.68,988.07,-1.38,25,1113.2
700,975.30,979.83,-4.54,38,1114.4
701,990.42,992.56,-2.14,24,1115.1
702,-505.99,-504.93,-1.05,8,1115.3
703,986.28,987.85,-1.57,27,1116.0
704,989.95,992.21,-2.26,27,1116.9
705,988.82,991.21,-2.39,30,1117.7
706,972.94,975.72,-2.78,40,1118.9
707,987.33,990.68,-3.35,28,1119.7
708,953.51,957.70,-4.19,51,1121.2
709,989.65,990.32,-0.68,25,1122.0
710,983.80,986.92,-3.11,39,1123.1
711,987.61,990.10,-2.49,31,1124.0
712,992.26,993.45,-1.19,27,1124.8
713,988.44,990.80,-2.36,31,1125.8
714,993.34,994.61,-1.26,22,1126.4
715,988.01,990.31,-2.30,31,1127.4
716,989.19,991.38,-2.19,30,1128.3
717,991.15,993.05,-1.90,24,1129.0
718,990.89,991.67,-0.78,21,1129.6
719,990.13,992.58,-2.45,24,1130.3
720,-507.07,-506.35,-0.72,8,1130.5
721,990.10,992.57,-2.47,24,1131.3
722,972.00,975.68,-3.68,51,1132.8
723,986.14,987.76,-1.61,29,1133.6
724,982.10,986.29,-4.19,37,1134.7
725,-505.22,-504.61,-0.61,8,1135.0
726,-511.39,-510.43,-0.96,19,1135.5
727,986.43,988.77,-2.34,27,1136.3
728,986.12,989.27,-3.15,32,1137.2
729,990.48,992.65,-2.16,23,1137.9
730,-506.13,-505.39,-0.74,5,1138.1
731,982.73,988.60,-5.87,26,1138.8
732,985.66,987.77,-2.11,25,1139.6
733,992.05,993.83,-1.78,22,1140.2
734,-504.78,-504.19,-0.60,7,1140.4
735,-506.79,-506.33,-0.46,9,1140.7
736,990.38,993.01,-2.63,23,1141.3
737,978.34,980.72,-2.37,37,1142.3
738,-509.30,-508.17,-1.13,13,1142.7
739,990.74,992.44,-1.70,25,1143.5
740,983.57,986.46,-2.89,42,1144.7
741,981.65,984.47,-2.82,30,1145.6
742,986.15,988.23,-2.08,39,1146.7
743,984.45,986.90,-2.45,33,1147.7
744,985.16,987.97,-2.81,30,1148.6
745,-506.35,-505.93,-0.42,8,1148.8
746,990.04,991.50,-1.46,30,1149.7
747,-513.97,-512.77,-1.20,21,1150.3
748,-507.60,-506.46,-1.14,12,1150.6
749,990.69,992.43,-1.74,25,1151.3
750,981.40,985.06,-3.65,43,1152.6
751,994.62,995.29,-0.67,22,1153.3
752,-503.22,-503.05,-0.17,5,1153.4
753,985.25,986.15,-0.90,29,1154.2
754,-512.78,-511.06,-1.72,19,1154.8
755,991.63,993.14,-1.51,27,1155.7
756,993.86,995.03,-1.17,21,1156.3
757,981.03,984.36,-3.33,32,1157.2
758,985.25,986.32,-1.07,28,1158.0
759,986.51,988.71,-2.21,34,1159.0
760,-507.72,-506.93,-0.79,15,1159.4
761,992.83,993.94,-1.11,25,1160.2
762,-507.05,-506.33,-0.72,8,1160.4
763,991.46,993.82,-2.37,20,1161.0
764,-504.30,-503.75,-0.55,6,1161.2
765,983.09,984.85,-1.76,31,1162.1
766,-503.86,-503.61,-0.26,6,1162.3
767,983.73,985.56,-1.83,26,1163.1
768,983.47,987.72,-4.25,34,1164.0
769,-505.18,-504.62,-0.56,8,1164.3
770,992.35,994.05,-1.71,22,1164.9
771,983.68,985.97,-2.29,37,1166.0
772,986.50,989.28,-2.78,31,1166.9
773,992.55,993.37,-0.82,26,1167.7
774,-505.39,-504.42,-0.97,6,1167.8
775,991.73,993.99,-2.26,20,1168.4
776,984.43,986.02,-1.59,34,1169.4
777,-506.82,-505.76,-1.06,10,1169.7
778,956.01,961.42,-5.41,60,1171.4
779,986.42,989.59,-3.16,30,1172.3
780,-505.43,-504.93,-0.51,9,1172.6
781,986.76,989.53,-2.77,34,1173.6
782,986.19,989.03,-2.84,23,1174.2
783,957.93,962.79,-4.86,50,1175.7
784,988.16,990.32,-2.17,33,1176.7
785,-508.64,-507.52,-1.13,15,1177.1
786,-504.37,-503.96,-0.41,7,1177.3
787,-508.78,-507.41,-1.37,9,1177.6
788,978.48,984.53,-6.04,22,1178.2
789,-515.86,-514.94,-0.92,20,1178.8
790,990.24,991.64,-1.40,32,1179.7
791,992.03,993.43,-1.39,24,1180.4
792,987.71,989.14,-1.42,21,1181.1
793,992.53,993.75,-1.21,25,1181.8
794,979.44,982.48,-3.04,26,1182.6
795,-503.67,-503.51,-0.16,6,1182.8
796,982.82,985.00,-2.18,36,1183.9
797,-505.17,-504.74,-0.43,4,1184.0
798,-505.46,-504.66,-0.80,8,1184.2
799,981.72,986.54,-4.81,34,1185.2
800,-504.91,-504.05,-0.85,6,1185.4
801,981.38,983.49,-2.11,39,1186.5
802,987.76,989.75,-1.99,23,1187.2
803,989.88,992.43,-2.55,24,1187.8
804,985.60,988.73,-3.14,30,1188.8
805,992.16,994.08,-1.92,21,1189.4
806,-507.21,-506.48,-0.73,8,1189.6
807,985.72,987.07,-1.35,24,1190.4
808,983.83,987.22,-3.39,38,1191.5
809,-504.22,-503.99,-0.23,7,1191.7
810,991.36,993.31,-1.96,23,1192.4
811,984.17,987.46,-3.29,39,1193.5
812,985.48,989.62,-4.15,31,1194.4
813,-505.96,-505.14,-0.82,9,1194.7
814,992.22,993.95,-1.73,22,1195.4
815,990.79,992.36,-1.57,25,1196.0
816,983.02,985.48,-2.46,36,1197.1
817,982.86,986.56,-3.71,38,1198.2
818,992.87,994.11,-1.23,24,1198.9
819,-508.18,-507.42,-0.76,11,1199.2
820,-504.83,-503.98,-0.85,6,1199.4
821,989.77,992.36,-2.59,23,1200.0
822,985.75,989.26,-3.51,31,1201.0
823,990.50,992.43,-1.93,27,1201.8
824,-504.00,-503.73,-0.27,7,1202.0
825,-503.44,-503.34,-0.10,6,1202.2
826,987.48,990.32,-2.85,28,1203.0
827,989.93,992.78,-2.85,21,1203.6
828,986.78,988.45,-1.67,28,1204.5
829,991.86,992.48,-0.63,32,1205.4
830,-507.32,-506.77,-0.55,13,1205.8
831,984.26,987.06,-2.80,24,1206.4
832,987.25,989.23,-1.99,26,1207.2
833,989.85,990.50,-0.65,20,1207.7
834,990.51,992.40,-1.88,26,1208.5
835,984.64,990.29,-5.65,20,1209.1
836,-507.32,-507.01,-0.31,6,1209.2
837,989.07,989.60,-0.53,24,1210.0
838,986.34,988.22,-1.88,27,1210.8
839,980.33,982.33,-2.00,41,1212.0
840,993.03,994.31,-1.28,23,1212.7
841,988.23,990.43,-2.20,31,1213.6
842,-506.45,-505.80,-0.64,12,1214.0
843,989.30,990.18,-0.89,20,1214.6
844,985.80,988.40,-2.60,39,1215.7
845,991.86,992.78,-0.93,29,1216.5
846,-506.81,-506.08,-0.73,7,1216.7
847,986.20,989.46,-3.26,30,1217.6
848,989.36,991.17,-1.82,30,1218.5
849,988.01,989.50,-1.49,25,1219.2
850,988.49,990.70,-2.21,25,1219.9
851,986.17,989.67,-3.50,29,1220.8
852,984.29,989.70,-5.41,24,1221.5
853,977.89,980.05,-2.16,39,1222.7
854,-504.57,-504.00,-0.57,6,1222.9
855,988.81,990.55,-1.74,26,1223.6
856,925.37,936.43,-11.06,72,1225.7
857,-507.63,-506.59,-1.04,8,1226.0
858,984.97,987.14,-2.17,28,1226.8
859,988.42,990.83,-2.40,33,1227.8
860,991.51,992.84,-1.33,26,1228.5
861,979.64,982.14,-2.50,37,1229.6
862,989.45,992.46,-3.01,25,1230.3
863,992.12,992.62,-0.51,33,1231.3
864,-507.60,-506.38,-1.23,12,1231.7
865,987.42,989.89,-2.48,31,1232.6
866,990.23,991.12,-0.89,23,1233.3
867,-505.05,-504.64,-0.41,9,1233.6
868,988.14,989.95,-1.81,24,1234.3
869,991.00,992.68,-1.67,26,1235.0
870,990.07,991.91,-1.84,28,1235.9
871,-507.08,-506.48,-0.60,9,1236.1
872,991.02,993.41,-2.40,21,1236.7
873,992.11,993.22,-1.11,29,1237.6
874,991.67,992.85,-1.18,22,1238.2
875,991.05,993.21,-2.16,22,1238.9
876,974.61,980.52,-5.92,24,1239.6
877,-508.12,-507.39,-0.73,11,1240.0
878,989.94,992.36,-2.42,25,1240.7
879,-508.55,-507.27,-1.28,9,1241.0
880,988.38,990.55,-2.17,29,1241.8
881,985.53,989.39,-3.86,32,1242.8
882,980.56,982.97,-2.41,39,1244.0
883,992.65,993.68,-1.02,26,1244.8
884,993.67,994.69,-1.02,21,1245.4
885,990.92,992.75,-1.83,25,1246.2
886,984.47,986.99,-2.52,26,1246.9
887,986.45,989.26,-2.81,32,1247.8
888,990.61,992.18,-1.57,30,1248.6
889,-506.06,-505.00,-1.06,8,1248.8
890,995.03,995.52,-0.49,20,1249.4
891,990.89,993.04,-2.16,24,1250.1
892,993.52,994.60,-1.08,22,1250.7
893,986.89,988.26,-1.37,25,1251.5
894,991.40,993.17,-1.77,25,1252.2
895,989.88,993.13,-3.25,19,1252.8
896,976.60,980.77,-4.17,41,1254.0
897,976.43,981.47,-5.03,34,1255.0
898,-506.85,-506.38,-0.46,9,1255.2
899,986.54,989.98,-3.44,31,1256.1
900,986.91,988.17,-1.26,33,1257.0
901,994.18,994.98,-0.79,22,1257.7
902,994.35,995.21,-0.86,20,1258.3
903,977.33,979.83,-2.51,39,1259.4
904,-509.37,-508.08,-1.29,11,1259.7
905,988.82,991.74,-2.91,25,1260.5
906,-506.11,-505.71,-0.40,7,1260.7
907,988.37,991.21,-2.84,26,1261.5
908,984.56,986.70,-2.14,21,1262.0
909,989.89,991.94,-2.04,22,1262.6
910,984.97,986.81,-1.85,33,1263.6
911,990.88,992.62,-1.74,28,1264.5
912,984.20,987.17,-2.97,30,1265.4
913,-507.48,-506.53,-0.95,12,1265.7
914,948.11,954.67,-6.56,58,1267.4
915,984.35,986.35,-2.00,30,1268.3
916,987.27,990.04,-2.77,31,1269.2
917,993.76,995.44,-1.68,17,1269.7
918,-504.87,-504.22,-0.66,7,1269.9
919,987.18,988.93,-1.75,21,1270.5
920,986.16,988.25,-2.09,28,1271.3
921,990.33,992.03,-1.70,29,1272.2
922,983.27,986.50,-3.23,25,1272.9
923,983.63,985.87,-2.24,25,1273.6
924,994.10,994.85,-0.74,23,1274.4
925,986.32,989.22,-2.90,36,1275.4
926,-537.74,-534.74,-3.00,37,1276.5
927,-505.49,-504.87,-0.62,9,1276.8
928,993.38,994.93,-1.55,19,1277.4
929,990.53,993.29,-2.76,21,1278.0
930,-511.00,-509.67,-1.33,11,1278.3
931,994.70,995.79,-1.09,18,1278.8
932,-504.99,-504.22,-0.76,6,1279.0
933,987.84,989.88,-2.04,33,1280.0
934,992.44,993.38,-0.95,27,1280.7
935,986.11,989.40,-3.29,32,1281.6
936,-509.16,-508.56,-0.60,10,1281.9
937,982.47,986.27,-3.80,31,1282.9
938,989.81,991.56,-1.75,23,1283.6
939,988.29,991.05,-2.76,26,1284.3
940,990.37,992.07,-1.69,28,1285.1
941,990.57,992.48,-1.91,28,1286.0
942,-508.94,-507.88,-1.06,12,1286.3
943,985.55,986.80,-1.25,25,1287.1
944,984.99,988.96,-3.97,31,1288.0
945,986.15,988.14,-1.99,22,1288.6
946,-506.30,-505.65,-0.65,6,1288.8
947,-512.04,-510.59,-1.45,17,1289.3
948,992.09,993.49,-1.40,25,1290.0
949,-508.40,-507.72,-0.67,13,1290.4
950,989.88,992.06,-2.18,26,1291.1
951,-507.80,-507.05,-0.74,10,1291.4
952,991.29,993.55,-2.25,21,1292.1
953,985.00,987.14,-2.14,40,1293.2
954,993.99,994.95,-0.95,20,1293.8
955,993.22,995.02,-1.80,17,1294.3
956,983.76,985.55,-1.79,28,1295.2
957,991.04,993.22,-2.18,24,1295.9
958,986.01,989.85,-3.84,28,1296.7
959,989.96,992.49,-2.53,18,1297.2
960,-510.00,-508.50,-1.50,12,1297.5
961,990.93,992.79,-1.85,19,1298.1
962,974.34,979.30,-4.95,50,1299.6
963,989.37,992.54,-3.16,22,1300.2
964,987.23,989.91,-2.68,21,1300.8
965,991.49,992.53,-1.04,26,1301.5
966,983.54,985.83,-2.29,32,1302.4
967,988.05,990.28,-2.23,20,1303.0
968,-508.77,-507.73,-1.04,11,1303.3
969,994.72,995.54,-0.82,19,1303.8
970,990.09,991.87,-1.78,28,1304.7
971,988.10,991.46,-3.36,24,1305.4
972,983.86,986.65,-2.79,25,1306.1
973,986.60,990.16,-3.55,26,1306.9
974,-505.36,-504.90,-0.46,9,1307.2
975,985.60,988.03,-2.42,38,1308.3
976,988.01,991.18,-3.17,26,1309.1
977,970.43,975.05,-4.62,39,1310.2
978,-508.39,-507.08,-1.31,8,1310.4
979,980.11,982.81,-2.70,35,1311.4
980,990.25,992.34,-2.09,26,1312.2
981,990.65,992.28,-1.62,27,1312.9
982,926.04,932.21,-6.16,80,1315.3
983,984.54,986.35,-1.81,24,1316.1
984,985.29,986.80,-1.51,29,1316.9
985,-507.55,-506.39,-1.16,7,1317.1
986,993.46,994.49,-1.03,22,1317.7
987,987.88,989.66,-1.78,18,1318.2
988,992.18,994.08,-1.90,21,1318.9
989,989.86,992.02,-2.15,28,1319.7
990,987.92,989.25,-1.33,37,1320.8
991,987.06,990.07,-3.01,31,1321.7
992,990.95,991.86,-0.90,21,1322.3
993,-505.32,-504.75,-0.58,9,1322.6
994,993.21,994.71,-1.50,20,1323.2
995,-505.16,-504.45,-0.72,7,1323.4
996,985.23,988.85,-3.62,31,1324.3
997,988.99,991.36,-2.37,27,1325.1
998,-505.28,-504.60,-0.67,8,1325.3
999,988.85,990.59,-1.74,31,1326.2
